Title,Price,answer,brand,model_name,CPU,RAM,disk_space,GPU
"LG gram 16Z90S-G.AA79G, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","1849,00€","```json
[
    {
        ""brand"": ""LG"",
        ""model name"": ""gram 16Z90S-G.AA79G"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc®""
    }
]
```",LG,gram 16Z90S-G.AA79G,"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc®
"LG gram 16Z90S-G.AD7CG, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 2 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","2049,00€","```json
[
    {
        ""brand"": ""LG"",
        ""model name"": ""gram 16Z90S-G.AD7CG"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 32,
        ""disk space"": ""2 TB"",
        ""GPU"": ""Intel® Arc®""
    }
]
```",LG,gram 16Z90S-G.AD7CG,"Intel® Core™ Ultra 7,155H",32,2 TB,Intel® Arc®
"LG gram 17Z90S-G.AA75G, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","1849,00€","```json
[
    {
        ""brand"": ""LG"",
        ""model name"": ""gram 17Z90S-G.AA75G"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",LG,gram 17Z90S-G.AA75G,"Intel® Core™ Ultra 7,155H",16,512 GB,Intel® Arc® GPU
"LG gram 17Z90S-G.AA79G, Notebook, mit 17 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Grau, Windows 11 Home (64 Bit)","1899,00€","```json
[
    {
        ""brand"": ""LG"",
        ""model name"": ""gram 17Z90S-G.AA79G"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc®""
    }
]
```",LG,gram 17Z90S-G.AA79G,"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc®
"LG gram Pro 2in1 16T90SP-K.AA78G, Notebook, mit 16 Zoll Display Touchscreen, Intel® Core™ Ultra 7 155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","2349,00€","```json
[
    {
        ""brand"": ""LG"",
        ""model name"": ""gram Pro 2in1"",
        ""CPU"": ""Intel® Core™ Ultra 7 155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc®""
    }
]
```",LG,gram Pro 2in1,Intel® Core™ Ultra 7 155H,16,1 TB,Intel® Arc®
"ASUS Vivobook Pro 15 OLED N6506MV-MA032W, Laptop, mit 15,6 Zoll Display, Intel® Core™ Ultra 7, 155H Prozessor, 24 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Grau, Windows 11 Home (64 Bit)","2099,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""Vivobook Pro 15 OLED N6506MV-MA032W"",
        ""CPU"": ""Intel® Core™ Ultra 7, 155H"",
        ""RAM"": 24,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ASUS,Vivobook Pro 15 OLED N6506MV-MA032W,"Intel® Core™ Ultra 7, 155H",24,1 TB,NVIDIA GeForce RTX™ 4060
"HP OMEN 14-fb0376ng, Gaming Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Weiß, Windows 11 Home (64 Bit)","2199,00€","```json
[
    {
        ""brand"": ""HP"",
        ""model name"": ""OMEN 14-fb0376ng"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",HP,OMEN 14-fb0376ng,"Intel® Core™ Ultra 7,155H",16,1 TB,NVIDIA GeForce RTX™ 4060
"APPLE MacBook Air, MLY13D/A, CTO, Notebook, mit 13,6 Zoll Display, Apple M-Series,M2 Prozessor, 16 GB RAM, 512 GB SSD, Apple M2, Polarstern, macOS","1659,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air"",
        ""CPU"": ""Apple M2"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air,Apple M2,16,512 GB,
"ACER Acer Aspire Vero 16 (AV16-51P-77LH) mit Tastaturbeleuchtung, EVO,, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155U Prozessor, 16 GB RAM, 1,000 GB SSD, Intel® UHD Graphics, Cobblestone Gray, Windows 11 Home (64 Bit)","1089,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Acer Aspire Vero 16 (AV16-51P-77LH)"",
        ""CPU"": ""Intel® Core™ Ultra 7,155U"",
        ""RAM"": 16,
        ""disk space"": ""1,000 GB"",
        ""GPU"": ""Intel® UHD Graphics""
    }
]
```",ACER,Acer Aspire Vero 16 (AV16-51P-77LH),"Intel® Core™ Ultra 7,155U",16,"1,000 GB",Intel® UHD Graphics
"ACER Swift Go 14 OLED (SFG14-73-75QL) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1179,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Swift Go 14 OLED (SFG14-73-75QL)"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ACER,Swift Go 14 OLED (SFG14-73-75QL),"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc® GPU
"ACER Swift Go 14 OLED (SFG14-73-738H) mit Tastaturbeleuchtung, Notebook, mit 14 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 32 GB RAM, 1 TB SSD, Intel® Arc® GPU, Pure Silver, Windows 11 Home (64 Bit)","1399,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Swift Go 14 OLED (SFG14-73-738H)"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ACER,Swift Go 14 OLED (SFG14-73-738H),"Intel® Core™ Ultra 7,155H",32,1 TB,Intel® Arc® GPU
"ACER Nitro 17 (AN17-41-R848) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 7,7735HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Obsidian Black, Windows 11 Home (64 Bit)","1599,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Nitro 17 (AN17-41-R848)"",
        ""CPU"": ""AMD Ryzen™ 7,7735HS"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ACER,Nitro 17 (AN17-41-R848),"AMD Ryzen™ 7,7735HS",16,1 TB,NVIDIA GeForce RTX™ 4060
"ACER Predator Helios Neo 18 (PHN18-71-793L) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 18 Zoll Display, Intel® Core™ i7,i7-14650HX Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Abyssal Black, Windows 11 Home (64 Bit)","1759,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Predator Helios Neo 18 (PHN18-71-793L)"",
        ""CPU"": ""Intel® Core™ i7,i7-14650HX"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ACER,Predator Helios Neo 18 (PHN18-71-793L),"Intel® Core™ i7,i7-14650HX",16,1 TB,NVIDIA GeForce RTX™ 4060
"ACER Predator Triton Neo 16 (PTN16-51-978P) mit 165 Hz Display mit RGB Tastaturbeleuchtung, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Sparkly Silver, Windows 11 Home (64 Bit)","2149,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Predator Triton Neo 16 (PTN16-51-978P)"",
        ""CPU"": ""Intel® Core™ Ultra 9,185H"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",ACER,Predator Triton Neo 16 (PTN16-51-978P),"Intel® Core™ Ultra 9,185H",32,1 TB,NVIDIA GeForce RTX™ 4070
"ACER Predator Helios 16 (PH16-72-96T5) mit 240 Hz Display & RGB Tastaturbeleuchtung, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-14900HX Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Abyssal Black, Windows 11 Home (64 Bit)","2299,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Predator Helios 16 (PH16-72-96T5)"",
        ""CPU"": ""Intel® Core™ i9,i9-14900HX"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",ACER,Predator Helios 16 (PH16-72-96T5),"Intel® Core™ i9,i9-14900HX",32,1 TB,NVIDIA GeForce RTX™ 4070
"MEDION SPRCHRGD 14 S1 Elite, Copilot+ PC, mit 14 Zoll Display, Qualcomm Snapdragon X Elite,X Elite Prozessor, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Galaxy Grey, Windows 11 Home (64 Bit)","1199,00€","```json
[
    {
        ""brand"": ""MEDION"",
        ""model name"": ""SPRCHRGD 14 S1 Elite, Copilot+ PC"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",MEDION,"SPRCHRGD 14 S1 Elite, Copilot+ PC",Qualcomm Snapdragon X Elite,16,512 GB,Qualcomm Adreno™ Onboard Graphics
"MEDION SPRCHRGD 14 S1 Elite, Copilot+ PC, mit 14 Zoll Display, Qualcomm Snapdragon X Elite, 32 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Galaxy Grey, Windows 11 Home (64 Bit)","1299,00€","```json
[
    {
        ""brand"": ""MEDION"",
        ""model name"": ""SPRCHRGD 14 S1 Elite, Copilot+ PC"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",MEDION,"SPRCHRGD 14 S1 Elite, Copilot+ PC",Qualcomm Snapdragon X Elite,32,1 TB,Qualcomm Adreno™ Onboard Graphics
"APPLE MacBook Air (2022), MLY33D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Mitternacht","1199,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2022)"",
        ""CPU"": ""Apple M2"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2022),Apple M2,8,256 GB,
"APPLE MacBook Air (2022), MLY13D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Polarstern","1199,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2022)"",
        ""CPU"": ""Apple M2"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2022),Apple M2,8,256 GB,
"LENOVO IdeaPad 3, Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 5,5500U Prozessor, 8 GB RAM, 512 GB SSD, AMD Radeon™ Onboard Graphics, Arctic Grey, Windows 11 Home (64 Bit)","479,00€","```json
[
    {
        ""brand"": ""LENOVO"",
        ""model name"": ""IdeaPad 3"",
        ""CPU"": ""AMD Ryzen™ 5,5500U"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": ""AMD Radeon™ Onboard Graphics""
    }
]
```",LENOVO,IdeaPad 3,"AMD Ryzen™ 5,5500U",8,512 GB,AMD Radeon™ Onboard Graphics
"GIGABYTE G5, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7 -13620H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Schwarz, Windows 11 (64 Bit)","999,00€","```json
[
    {
        ""brand"": ""GIGABYTE"",
        ""model name"": ""G5"",
        ""CPU"": ""Intel® Core™ i7-13620H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4050""
    }
]
```",GIGABYTE,G5,Intel® Core™ i7-13620H,16,1 TB,NVIDIA GeForce RTX™ 4050
"APPLE MacBook Pro (2023), Notebook mit 14 Zoll Display, Apple M3 Chip, 8 GB RAM, 10-Core GPU, 512 GB SSD, Space Grau","1999,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Pro (2023)"",
        ""CPU"": ""Apple M3 Chip"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": ""10-Core GPU""
    }
]
```",APPLE,MacBook Pro (2023),Apple M3 Chip,8,512 GB,10-Core GPU
"APPLE MacBook Air (2022), MLXY3D/A, Notebook mit 13,6 Zoll Display, Apple M2 Prozessor, 8 GB RAM, 256 GB SSD, M2, Silber","1199,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2022)"",
        ""CPU"": ""Apple M2"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2022),Apple M2,8,256 GB,
"LENOVO IdeaPad Slim 3, Notebook, mit 15,6 Zoll Display, AMD Ryzen™ 5,7520U Prozessor, 8 GB RAM, 512 GB SSD, AMD Radeon™ 610M, Arctic Grey, Windows 11 Home (64 Bit)","509,00€","```json
[
    {
        ""brand"": ""LENOVO"",
        ""model name"": ""IdeaPad Slim 3"",
        ""CPU"": ""AMD Ryzen™ 5,7520U"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": ""AMD Radeon™ 610M""
    }
]
```",LENOVO,IdeaPad Slim 3,"AMD Ryzen™ 5,7520U",8,512 GB,AMD Radeon™ 610M
"ACER Nitro 5 (AN517-55-56G2) mit 144 Hz Display & RGB Tastaturbeleuchtung, Gaming Notebook, mit 17,3 Zoll Display, Intel® Core™ i5,i5-12450H  Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ 3050, Obsidian Black, Windows 11 Home (64 Bit)","1079,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Nitro 5 (AN517-55-56G2)"",
        ""CPU"": ""Intel® Core™ i5,i5-12450H"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 3050""
    }
]
```",ACER,Nitro 5 (AN517-55-56G2),"Intel® Core™ i5,i5-12450H",16,512 GB,NVIDIA GeForce RTX™ 3050
"PEAQ PNB C140M-1G428D, Notebook, mit 14 Zoll Display, Intel® Celeron®,N4120 Prozessor, 4 GB RAM, 128 GB SSD, Intel® HD Graphics, Silber-Grau, Windows 11 Home (64 Bit)","279,00€","```json
[
    {
        ""brand"": ""PEAQ"",
        ""model name"": ""PNB C140M-1G428D"",
        ""CPU"": ""Intel® Celeron®,N4120"",
        ""RAM"": 4,
        ""disk space"": ""128 GB"",
        ""GPU"": ""Intel® HD Graphics""
    }
]
```",PEAQ,PNB C140M-1G428D,"Intel® Celeron®,N4120",4,128 GB,Intel® HD Graphics
"ASUS VivoBook 17 X1704VA-AU393W, Notebook, mit 17,3 Zoll Display, Intel® Core™ i7,i7-1355U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Quiet Blue, Windows 11 Home (64 Bit)","799,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""VivoBook 17 X1704VA-AU393W"",
        ""CPU"": ""Intel® Core™ i7,i7-1355U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",ASUS,VivoBook 17 X1704VA-AU393W,"Intel® Core™ i7,i7-1355U",16,512 GB,Intel® Iris® Xe
"APPLE MacBook Air (2024), MRXV3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Mitternacht, macOS","1299,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2024),M3,8,256 GB,
"ASUS TUF Gaming A17 FA707NV-HX013W, Gaming Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 7,7735HS  Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Grau, Windows 11 Home (64 Bit)","1499,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""TUF Gaming A17 FA707NV-HX013W"",
        ""CPU"": ""AMD Ryzen™ 7,7735HS"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ASUS,TUF Gaming A17 FA707NV-HX013W,"AMD Ryzen™ 7,7735HS",16,1 TB,NVIDIA GeForce RTX™ 4060
"DELL - B2B Latitude 3540, Business Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","999,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 3540"",
        ""CPU"": ""Intel® Core™ i5-1335U"",
        ""RAM"": 16,
        ""disk space"": ""256 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 3540,Intel® Core™ i5-1335U,16,256 GB,Intel® Iris® Xe
"DELL - B2B Latitude 5440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i7,i7-1365U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1999,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 5440"",
        ""CPU"": ""Intel® Core™ i7,i7-1365U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 5440,"Intel® Core™ i7,i7-1365U",16,512 GB,Intel® Iris® Xe
"DELL - B2B Latitude 3440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1045,99€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 3440"",
        ""CPU"": ""Intel® Core™ i5-1335U"",
        ""RAM"": 16,
        ""disk space"": ""256 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 3440,Intel® Core™ i5-1335U,16,256 GB,Intel® Iris® Xe
"DELL - B2B Latitude 7440 2-in-1, Business Convertible, mit 14 Zoll Display Touchscreen, Intel® Core™ i7,i7-1365U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1849,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 7440 2-in-1"",
        ""CPU"": ""Intel® Core™ i7,i7-1365U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 7440 2-in-1,"Intel® Core™ i7,i7-1365U",16,512 GB,Intel® Iris® Xe
"ACER Nitro 5 (AN517-55-74Q3) mit 144 Hz Display & RGB Tastaturbeleuchtung, Gaming Notebook, mit 17,3 Zoll Display, Intel® Core™ i7,i7-12650H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz, Windows 11 Home (64 Bit)","1869,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Nitro 5 (AN517-55-74Q3)"",
        ""CPU"": ""Intel® Core™ i7,i7-12650H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ACER,Nitro 5 (AN517-55-74Q3),"Intel® Core™ i7,i7-12650H",16,1 TB,NVIDIA GeForce RTX™ 4060
"DELL - B2B Latitude 7440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1345U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1549,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 7440"",
        ""CPU"": ""Intel® Core™ i5-1345U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 7440,Intel® Core™ i5-1345U,16,512 GB,Intel® Iris® Xe
"DELL - B2B Latitude 7440, Business Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-1345U Prozessor, 16 GB RAM, 256 GB SSD, Intel® Iris® Xe, Grau, Windows 11 Pro (64 Bit)","1649,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Latitude 7440"",
        ""CPU"": ""Intel® Core™ i5-1345U"",
        ""RAM"": 16,
        ""disk space"": ""256 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",DELL,Latitude 7440,Intel® Core™ i5-1345U,16,256 GB,Intel® Iris® Xe
"MICROSOFT Surface Pro, Copilot+ PC, 11. Edition, OLED, Convertible, mit 13 Zoll Display, Qualcomm Snapdragon X Elite, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1799,00€","```json
[
    {
        ""brand"": ""MICROSOFT"",
        ""model name"": ""Surface Pro, Copilot+ PC, 11. Edition"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",MICROSOFT,"Surface Pro, Copilot+ PC, 11. Edition",Qualcomm Snapdragon X Elite,16,512 GB,Qualcomm Adreno™ Onboard Graphics
"HUAWEI Matebook D14 2024, Notebook, mit 14 Zoll Display, Intel® Core™ i5,i5-12450H Prozessor, 16 GB RAM, 512 GB SSD, Intel® UHD Graphics, Space Gray, Windows 11 Home (64 Bit)","849,00€","```json
[
    {
        ""brand"": ""HUAWEI"",
        ""model name"": ""Matebook D14 2024"",
        ""CPU"": ""Intel® Core™ i5,i5-12450H"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® UHD Graphics""
    }
]
```",HUAWEI,Matebook D14 2024,"Intel® Core™ i5,i5-12450H",16,512 GB,Intel® UHD Graphics
"ASUS VivoBook 16 M1605YA-MB638W, Notebook, mit 16 Zoll Display, AMD Ryzen™ 7,7730U Prozessor, 16 GB RAM, 1 TB SSD, AMD Radeon™ Onboard Graphics, Cool Silver, Windows 11 Home (64 Bit)","699,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""VivoBook 16 M1605YA-MB638W"",
        ""CPU"": ""AMD Ryzen™ 7,7730U"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""AMD Radeon™ Onboard Graphics""
    }
]
```",ASUS,VivoBook 16 M1605YA-MB638W,"AMD Ryzen™ 7,7730U",16,1 TB,AMD Radeon™ Onboard Graphics
"GIGABYTE G5, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-13620H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz, Windows 11 Home (64 Bit)","1199,00€","```json
[
    {
        ""brand"": ""GIGABYTE"",
        ""model name"": ""G5"",
        ""CPU"": ""Intel® Core™ i7-13620H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",GIGABYTE,G5,Intel® Core™ i7-13620H,16,1 TB,NVIDIA GeForce RTX™ 4060
"DELL - B2B Precision 3580, Business Notebook, mit 15,6 Zoll Display, Intel® Core™ i7,i7-1360P Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ A500, Grau, Windows 11 Pro (64 Bit)","1299,00€","```json
[
    {
        ""brand"": ""DELL"",
        ""model name"": ""Precision 3580"",
        ""CPU"": ""Intel® Core™ i7-1360P"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""NVIDIA GeForce RTX™ A500""
    }
]
```",DELL,Precision 3580,Intel® Core™ i7-1360P,16,512 GB,NVIDIA GeForce RTX™ A500
